     i,      c,     ev,    dom,    knn,    lrg,   mean,    med,    reg, 
   91.,    3.0,   0.98, -0.0097,  0.016, 0.0068, 0.0052, 0.0045, -0.0049, 
   73.,    4.0,   0.17,   0.16,   0.23,   0.25,  0.072,  0.068,  0.039, 
   71.,    5.0,    3.2,  0.014,   0.24,   0.64,    1.1,   0.61,   -1.1, 
   38.,    5.0,    2.7,   0.55,   0.45,   0.64,    1.6,    1.1,   0.51, 
   42.,    5.0,    3.6,   0.78,  -0.88,  -0.34,   0.75,   0.25,  -0.38, 
   4.0,    5.0,    6.2,  -0.75,  -0.76,  -0.56,   -1.9,   -2.4,   0.25, 
   91.,    2.0,   0.38,   0.25,   0.50,   0.38,   0.32,   0.25,   0.34, 
   92.,    1.0,   0.50,   0.10,   0.10,  -0.11,  0.099,   0.10,  0.084, 
   71.,    5.0,    3.2,  0.014,   0.24,   0.64,    1.1,   0.61,   -1.1, 
   0.0,    4.0,   0.38, -0.056,  0.018,  -0.79,  -0.14,  -0.17,  -0.11, 
   55.,    0.0,   0.20, -0.024, -0.030,  0.012, -0.0012, -0.012, -0.0051, 
   75.,    2.0,   0.62, -0.062,   0.12,  -0.23,  0.063,    0.0,  0.081, 
   5.0,    4.0,   0.39,  -0.15, -0.046,   0.13,  -0.15,  -0.19,  -0.13, 
   40.,    3.0,   0.98, 0.0067, -0.0025, -0.0029, 0.0032, 0.0025, 0.0014, 
   88.,    4.0,    0.0,    0.0,   0.32,   0.30,   0.24,   0.24,   0.17, 
   95.,    5.0,    4.6,  -0.11,  -0.77,  -0.64,  -0.28,  -0.79,  -0.30, 
   8.0,    1.0,   0.70,  -0.25,  -0.30, -0.082,  -0.10,  -0.10,  -0.18, 
   61.,    5.0,    2.5, -0.075,   0.85,   0.13,    1.8,    1.3,   0.72, 
   17.,    5.0,    2.2,   0.58,    1.2,   0.74,    2.1,    1.6,  -0.12, 
   11.,    3.0,    1.0, -0.0050, 0.0010, 0.0020, -0.017, -0.017, 0.0052, 
   14.,    2.0,   0.62,   0.12,    0.0,  0.020,  0.063,    0.0,  0.073, 
   3.0,    0.0,   0.19, -0.060, -0.068, -0.048,  0.011, 0.00099, -0.019, 
   60.,    2.0,   0.62,   0.12,   0.38,  0.061,  0.063,    0.0,  0.067, 
   26.,    2.0,   0.88,  -0.19,  -0.12,  -0.15,  -0.19,  -0.25,  -0.17, 
   78.,    0.0,   0.21, -0.081,  -0.13, -0.061, -0.013, -0.024, -0.015, 
   35.,    2.0,   0.62,   0.19,    0.0,    0.0,  0.063,    0.0,  0.040, 
   90.,    2.0,   0.62,    0.0,    0.0, 0.0096,  0.063,    0.0,  0.077, 
   56.,    1.0,   0.80,  -0.15,  -0.20,  -0.26,  -0.20,  -0.20,  -0.20, 
   71.,    0.0,   0.15, -0.016, -0.00078, -0.0059,  0.051,  0.040,  0.057, 
   41.,    2.0,   0.75,    0.0,  -0.12,  -0.12, -0.063,  -0.12, -0.053, 
   28.,    4.0,   0.68,   0.14,  -0.16,  -0.31,  -0.44,  -0.48,  -0.45, 
   30.,    4.0,    0.0,    0.0,    0.0, -0.095,   0.24,   0.24,   0.18, 
   54.,    0.0,   0.14, -0.0099,  0.030,  0.048,  0.060,  0.049,  0.051, 
   80.,    3.0,   0.98, 0.0065, -0.0020, 0.0092, 0.0017, 0.0010, 0.0040, 
   59.,    4.0,   0.34,  -0.11,  0.070, -0.080, -0.095,  -0.13,  -0.11, 
   88.,    0.0,   0.17,  -0.14, 0.00060,  -0.20,  0.033,  0.022, 0.0026, 
   40.,    3.0,   0.98, 0.0067, -0.0025, -0.0029, 0.0032, 0.0025, 0.0014, 
   95.,    4.0,   0.16,   0.48,   0.36,   0.24,  0.078,  0.073,  0.093, 
   5.0,    0.0,   0.28,  -0.13, -0.0084, -0.063, -0.080, -0.090, -0.067, 
   91.,    5.0,    2.5,    1.5,   0.62,   0.85,    1.9,    1.4,   0.77, 
   20.,    1.0,   0.80,   0.10,    0.0,   0.17,  -0.20,  -0.20,  0.073, 
   86.,    2.0,   0.62,   0.12,   0.12,  0.025,  0.063,    0.0,  0.064, 
   30.,    3.0,   0.96, -0.0050,  0.017, -0.048,  0.026,  0.025,  0.016, 
   61.,    1.0,   0.50, -0.050,   0.20,  -0.37,  0.099,   0.10, -0.028, 
   50.,    2.0,   0.75,    0.0,  -0.12,  -0.31, -0.063,  -0.12, -0.082, 
   71.,    1.0,   0.40,   0.15,   0.10,  0.068,   0.20,   0.20,   0.13, 
   92.,    2.0,   0.88,  -0.12,  -0.12,  -0.24,  -0.19,  -0.25,  -0.19, 
   56.,    4.0,   0.35, -0.026,  -0.33,  -0.29,  -0.10,  -0.14, -0.084, 
   14.,    1.0,   0.60,    0.0,    0.0, -0.056, -0.0020,    0.0, -0.028, 
   47.,    3.0,    1.0, -0.0055, 0.00050, -0.0028, -0.017, -0.018, -0.0077, 
   6.0,    2.0,   0.62,   0.19,    0.0,    0.0,  0.063,    0.0,  0.040, 
   52.,    1.0,   0.50, -0.050,  -0.10,  0.065,  0.099,   0.10, -0.012, 
   34.,    4.0,   0.61,  -0.25,  -0.37,  -0.91,  -0.38,  -0.41,  -0.27, 
   43.,    5.0,    3.3,   0.96,   0.27,   0.20,    1.1,   0.59, -0.030, 
   90.,    0.0,   0.14, -0.032, -0.055,  0.031,  0.059,  0.048,  0.048, 
   92.,    2.0,   0.88,  -0.12,  -0.12,  -0.24,  -0.19,  -0.25,  -0.19, 
   84.,    5.0,    4.2,   0.99,   0.41,    1.1,   0.13,  -0.38,    1.2, 
   95.,    1.0,   0.60,  0.050,  -0.10,  0.070, -0.0020,    0.0,  0.022, 
   6.0,    2.0,   0.62,   0.19,    0.0,    0.0,  0.063,    0.0,  0.040, 
   62.,    4.0,  0.013,   0.31, -0.013,   0.16,   0.23,   0.23,   0.27, 
   22.,    2.0,   0.62,   0.19,    0.0,    0.0,  0.063,    0.0,  0.042, 
   35.,    5.0,    7.7,   -1.5,   0.41,   -1.5,   -3.4,   -3.9,   -1.3, 
   6.0,    0.0,   0.20,   0.20,  0.028,  0.087, 0.00064, -0.0098,  0.019, 
   83.,    4.0,    0.0,   0.16,   0.18,  0.092,   0.24,   0.24,   0.22, 
   43.,    0.0,   0.18, -0.049, -0.025, -0.049,  0.018, 0.0080,  0.021, 
   49.,    5.0,    3.2,   0.98,  -0.45,   0.16,    1.2,   0.68,  0.053, 
   64.,    5.0,    5.5,  -0.28,  -0.27,   -1.8,   -1.2,   -1.6, -0.087, 
   5.0,    5.0,    3.6,   0.83,   0.40, -0.0097,   0.78,   0.27,  -0.36, 
   39.,    1.0,   0.40,    0.0,    0.0, -0.051,   0.20,   0.20,  0.042, 
   8.0,    0.0,   0.12, 0.0084,  0.048, -0.042,  0.080,  0.069,  0.058, 
   43.,    4.0,   0.15,  0.092, -0.054,   -1.3,  0.094,  0.089,  0.086, 
   90.,    2.0,   0.62,    0.0,    0.0, 0.0096,  0.063,    0.0,  0.077, 
   64.,    0.0,   0.19,  0.027, -0.018,  0.055,  0.015, 0.0045,  0.029, 
   47.,    4.0,  0.013,   0.35, 0.0048,  -0.15,   0.23,   0.23,   0.27, 
   67.,    0.0,   0.21,  0.059, -0.0080, -0.080, -0.011, -0.021, 0.0064, 
   53.,    3.0,   0.99,  0.013, -0.0040, -0.024, -0.0048, -0.0055,  0.025, 
   14.,    0.0,   0.22, -0.039, -0.045, -0.0097, -0.016, -0.026, -0.022, 
   79.,    0.0,   0.21,  -0.16, -0.038, -0.092, -0.0065, -0.017, -0.042, 
   47.,    2.0,   0.62,   0.19,    0.0,    0.0,  0.063,    0.0,  0.039, 
   47.,    5.0,    6.2,  0.072,   -1.7,   0.11,   -1.9,   -2.4,   0.26, 
   43.,    5.0,    3.3,   0.96,   0.27,   0.20,    1.1,   0.59, -0.030, 
   22.,    1.0,   0.80, -0.050,    0.0, -0.011,  -0.20,  -0.20,  -0.10, 
   46.,    2.0,   0.62,   0.19,    0.0,  0.022,  0.063,    0.0,  0.041, 
   79.,    3.0,   0.95,  0.016,  0.028, 0.0065,  0.031,  0.030,  0.023, 
   62.,    3.0,    1.0, -0.0055, -0.0020, -0.0020, -0.017, -0.018, -0.014, 
   63.,    2.0,   0.75,    0.0,   0.12,   0.64, -0.063,  -0.12, -0.055, 
   30.,    3.0,   0.96, -0.0050,  0.017, -0.048,  0.026,  0.025,  0.016, 
   37.,    2.0,   0.75, -0.062,  -0.12,  -0.29, -0.063,  -0.12, -0.050, 
   17.,    1.0,   0.40,  0.050,   0.10,  0.066,   0.20,   0.20,  0.056, 
   91.,    2.0,   0.38,   0.25,   0.50,   0.38,   0.32,   0.25,   0.34, 
   52.,    0.0,   0.17, -0.038,  0.043,   0.13,  0.033,  0.022,  0.029, 
   79.,    3.0,   0.95,  0.016,  0.028, 0.0065,  0.031,  0.030,  0.023, 
   75.,    4.0,   0.25,  -0.22,  -0.25,  -0.36, -0.0040, -0.041, -0.014, 
   48.,    3.0,   0.96,  0.011,  0.015,  0.015,  0.026,  0.025,  0.018, 
   78.,    2.0,   0.62,  0.062,    0.0,   0.13,  0.063,    0.0,  0.071, 
   51.,    2.0,   0.75, -0.062,  -0.12,  0.070, -0.063,  -0.12, -0.050, 
   36.,    5.0,    3.6,   0.89,  -0.46,  -0.91,   0.73,   0.23,  -0.41, 
   57.,    0.0,   0.23, -0.060, -0.030,  -0.11, -0.031, -0.041, -0.013, 
   63.,    1.0,   0.70,  -0.10,  -0.20,  -0.29,  -0.10,  -0.10,  -0.16, 
   55.,    4.0,   0.26,  0.059,  -0.26,  0.013, -0.019, -0.056, -0.041, 
   28.,    5.0,    5.2,   -1.9,   -1.4,   -1.1,  -0.85,   -1.4,   -1.9, 
   66.,    1.0,   0.70, -0.050,  -0.20,  -0.19,  -0.10,  -0.10, -0.089, 
   60.,    1.0,   0.60,    0.0,  -0.10, -0.077, -0.0020,    0.0, -0.027, 
   54.,    4.0,   0.20,  0.037, -0.026,  -0.75,  0.038,  0.034, 0.0051, 
   15.,    1.0,   0.70,  -0.25,  -0.20,  -0.25,  -0.10,  -0.10,  -0.17, 
   1.0,    0.0,   0.19,  0.080,  -0.11,  0.061,  0.010, -0.00018,  0.013, 
   75.,    1.0,   0.40,  0.050,   0.10,  0.041,   0.20,   0.20,  0.057, 
   79.,    5.0,    2.8,  -0.67,   0.98,   0.41,    1.6,    1.1,   0.48, 
   84.,    3.0,   0.99, -0.0070, 0.0015, -0.011, -0.012, -0.012, -0.013, 
   28.,    1.0,   0.50,   0.20,   0.20,   0.14,  0.099,   0.10,   0.16, 
   70.,    2.0,   0.75,  0.062,  -0.12, -0.067, -0.063,  -0.12, -0.073, 
   69.,    2.0,   0.50,   0.31,   0.12,   0.14,   0.19,   0.12,   0.20, 
   51.,    1.0,   0.60,  -0.15,  -0.30,  -0.23, -0.0020,    0.0,  -0.11, 
   38.,    0.0,   0.16, -0.0099, -0.0036,  -0.17,  0.044,  0.033,  0.034, 
   76.,    4.0,   0.12,   0.16,   0.28,   0.14,   0.12,   0.12,  0.091, 
   3.0,    4.0,   0.11,   0.13,  -0.11,  -0.10,   0.13,   0.12,  0.047, 
   51.,    0.0,   0.12, 0.0060,  0.084,  0.085,  0.078,  0.067,  0.059, 
   60.,    0.0,   0.26, -0.047, -0.050,  0.070, -0.059, -0.069, -0.042, 
   21.,    0.0,   0.15, -0.018,  0.057,  0.010,  0.054,  0.043,  0.031, 
   0.0,    1.0,   0.70,  0.050,    0.0, -0.079,  -0.10,  -0.10, -0.038, 
   35.,    2.0,   0.62,   0.19,    0.0,    0.0,  0.063,    0.0,  0.040, 
   15.,    1.0,   0.70,  -0.25,  -0.20,  -0.25,  -0.10,  -0.10,  -0.17, 
   38.,    3.0,   0.97, -0.0057, 0.0065, -0.0023, 0.0093, 0.0085, 0.00096, 
   97.,    1.0,   0.40,  0.050,    0.0, -0.019,   0.20,   0.20,  0.064, 
   70.,    1.0,   0.70,    0.0,    0.0,  -0.19,  -0.10,  -0.10,  0.026, 
   45.,    0.0,   0.15,   0.13,   0.13,   0.12,  0.049,  0.039,  0.069, 
   66.,    4.0,   0.49,  -0.17,  -0.49,   0.32,  -0.25,  -0.28,  -0.26, 
   68.,    0.0,  0.092, 0.0088,  0.034,  0.061,   0.11,  0.099,  0.098, 
   40.,    0.0,   0.17, -0.037,  0.045,  0.075,  0.029,  0.019,  0.026, 
   5.0,    2.0,   0.62,  0.062,   0.12, -0.020,  0.063,    0.0,  0.048, 
   66.,    1.0,   0.70, -0.050,  -0.20,  -0.19,  -0.10,  -0.10, -0.089, 
   83.,    1.0,   0.50,    0.0,  -0.10, -0.077,  0.099,   0.10,  0.018, 
   51.,    2.0,   0.75, -0.062,  -0.12,  0.070, -0.063,  -0.12, -0.050, 
   39.,    0.0,   0.12, -0.020,  0.095, -0.088,  0.082,  0.071,  0.074, 
   99.,    2.0,   0.62,    0.0,    0.0,  0.083,  0.063,    0.0,  0.073, 
   24.,    5.0,    3.9,   0.31,   0.77,   0.15,   0.50, -0.013,  -0.64, 
   4.0,    1.0,   0.80, -0.050,  -0.10,   0.10,  -0.20,  -0.20, -0.066, 
   41.,    3.0,   0.98, 0.0097, 0.0015, 0.0038, 0.0062, 0.0055, 0.0056, 
   37.,    2.0,   0.75, -0.062,  -0.12,  -0.29, -0.063,  -0.12, -0.050, 
   90.,    5.0,    2.7,  -0.31,  -0.70,  -0.75,    1.6,    1.1,  -0.61, 
   22.,    3.0,    1.0, -0.0035, 0.0025, 0.0021, -0.015, -0.016, -0.0084, 
   34.,    5.0,    6.9,    1.9,    1.7,    2.1,   -2.6,   -3.1,   0.68, 
   63.,    4.0,    0.0,   0.28,   0.56, -0.031,   0.24,   0.24,   0.18, 
   95.,    0.0,   0.19, -0.014, -0.030,  0.025, 0.0071, -0.0035,  0.019, 
   94.,    2.0,   0.62,   0.12,    0.0,    0.0,  0.063,    0.0,  0.059, 
   95.,    0.0,   0.19, -0.014, -0.030,  0.025, 0.0071, -0.0035,  0.019, 
   98.,    1.0,   0.50,  -0.10,  -0.10,  0.035,  0.099,   0.10, -0.061, 
   53.,    0.0,    1.0,  -0.67,  -0.80,  -0.55,  -0.81,  -0.81,  -0.81, 
   98.,    5.0,    2.1,   0.57,   0.67,    1.0,    2.3,    1.8,    1.2, 
   73.,    4.0,   0.17,   0.16,   0.23,   0.25,  0.072,  0.068,  0.039, 
   81.,    5.0,    3.8,   0.73,    1.5,   0.71,   0.51,  0.013,   0.49, 
   83.,    0.0,   0.18, -0.047,  0.039, -0.068,  0.025,  0.014,  0.019, 
   83.,    1.0,   0.50,    0.0,  -0.10, -0.077,  0.099,   0.10,  0.018, 
   1.0,    3.0,   0.98, 0.0025, 0.0035, -0.029, -0.0023, -0.0030, -0.0014, 
   30.,    3.0,   0.96, -0.0050,  0.017, -0.048,  0.026,  0.025,  0.016, 
   20.,    0.0,   0.28, -0.0044, -0.092, -0.084, -0.082, -0.092, -0.063, 
   68.,    3.0,   0.97, -0.013, -0.0090, -0.010,  0.013,  0.012, 0.00084, 
   5.0,    3.0,   0.99, -0.018, 0.0055, 0.00062, -0.011, -0.011, -0.015, 
   51.,    2.0,   0.75, -0.062,  -0.12,  0.070, -0.063,  -0.12, -0.050, 
   52.,    5.0,    2.8,    1.4,  -0.67,  -0.19,    1.6,    1.1,   0.49, 
   76.,    3.0,   0.97, -0.00075, -0.0025, 0.0014, 0.0077, 0.0070, 0.0025, 
   11.,    4.0,   0.53,  -0.17,  -0.29,  -0.69,  -0.29,  -0.33,  -0.26, 
   28.,    3.0,   0.97,  0.011, 0.0010,  0.014, 0.0072, 0.0065,  0.011, 
   89.,    4.0,   0.31,  -0.15, -0.010,  -0.28, -0.072,  -0.11, -0.056, 
   45.,    5.0,    8.0,   0.28,   -3.7,   -3.1,   -3.7,   -4.2,  -0.45, 
   96.,    2.0,   0.62,   0.12,    0.0,   0.17,  0.063,    0.0,  0.057, 
   86.,    1.0,   0.60,   0.15,   0.20, 0.0091, -0.0020,    0.0, 0.0018, 
   25.,    4.0,    0.0,   0.36,   0.35,   0.13,   0.24,   0.24,   0.28, 
   88.,    1.0,   0.30,    0.0,   0.10,   0.16,   0.30,   0.30,   0.15, 
   38.,    1.0,   0.50, -0.050,    0.0, 0.0038,  0.099,   0.10, -0.011, 
   74.,    0.0,   0.12, -0.0046, -0.024, -0.053,  0.087,  0.076,  0.059, 
   39.,    3.0,   0.97, -0.014, -0.0025,  0.014, 0.0083, 0.0075, -0.0034, 
   51.,    5.0,    2.9,    1.0,   0.87,    1.2,    1.5,   0.99,    1.5, 
   97.,    3.0,   0.98, -0.012, -0.0030,  0.082, 0.0032, 0.0025, -0.0075, 
   49.,    0.0,   0.15, -0.0034,  0.029, -0.092,  0.048,  0.037,  0.045, 
   74.,    5.0,    2.7,   -1.1,  -0.97,  -0.55,    1.7,    1.2,   -1.6, 
   77.,    0.0,   0.17, -0.040, -0.030, -0.036,  0.030,  0.019,  0.017, 
   96.,    0.0,   0.20,  0.094, 0.0080,  0.067, -0.0030, -0.013,  0.012, 
   23.,    5.0,    3.2,    1.1, -0.073,   0.77,    1.1,   0.60, -0.021, 
   49.,    5.0,    3.2,   0.98,  -0.45,   0.16,    1.2,   0.68,  0.053, 
   5.0,    1.0,   0.50,   0.10,    0.0,  0.029,  0.099,   0.10,  0.048, 
   96.,    5.0,    5.3,  -0.14,   0.30,   0.44,   -1.0,   -1.5,  0.066, 
   62.,    1.0,   0.80, -0.050,  -0.10, -0.068,  -0.20,  -0.20,  -0.15, 
   2.0,    2.0,   0.62,   0.12,  -0.12,  0.066,  0.063,    0.0,  0.042, 
   63.,    2.0,   0.75,    0.0,   0.12,   0.64, -0.063,  -0.12, -0.055, 
   9.0,    0.0,   0.15, 0.0028,   0.11, -0.028,  0.054,  0.043,  0.037, 
   96.,    3.0,    1.0, -0.0090, 0.0020, -0.00021, -0.014, -0.014, -0.0090, 
   77.,    3.0,   0.97, 0.0020, 0.0035, 0.0040,  0.012,  0.011, 0.0055, 
   41.,    2.0,   0.75,    0.0,  -0.12,  -0.12, -0.063,  -0.12, -0.053, 
   69.,    0.0,   0.31,  -0.13, -0.086, -0.097,  -0.11,  -0.12,  -0.12, 
   71.,    0.0,   0.15, -0.016, -0.00078, -0.0059,  0.051,  0.040,  0.057, 
   52.,    1.0,   0.50, -0.050,  -0.10,  0.065,  0.099,   0.10, -0.012, 
   93.,    5.0,    3.3,  -0.54,   0.48,    1.1,    1.0,   0.50,   0.98, 
   39.,    1.0,   0.40,    0.0,    0.0, -0.051,   0.20,   0.20,  0.042, 
   28.,    4.0,   0.68,   0.14,  -0.16,  -0.31,  -0.44,  -0.48,  -0.45, 
   17.,    0.0,   0.21,  -0.11, -0.095,  -0.13, -0.014, -0.024, -0.015, 
   33.,    2.0,   0.62,   0.12,    0.0,   0.26,  0.063,    0.0,  0.073, 
   38.,    4.0,   0.39,  -0.23,  -0.39,  -0.19,  -0.15,  -0.18,  -0.19, 
   18.,    2.0,   0.62,   0.12,   0.25,   0.22,  0.063,    0.0,  0.040, 
   67.,    2.0,   0.62,   0.19,    0.0,  -0.13,  0.063,    0.0,  0.055, 
   10.,    0.0,   0.22, -0.069,  0.058, -0.013, -0.022, -0.032, -0.024, 
   51.,    1.0,   0.60,  -0.15,  -0.30,  -0.23, -0.0020,    0.0,  -0.11, 
   10.,    2.0,   0.62,  0.062,   0.12, -0.016,  0.063,    0.0,  0.069, 
   75.,    0.0,  0.032,   0.10,   0.19,   0.23,   0.17,   0.16,   0.12, 
   61.,    3.0,   0.96,  0.011, -0.0050, 0.0014,  0.026,  0.025,  0.016, 
   66.,    2.0,   0.62,   0.12,    0.0,  0.069,  0.063,    0.0,  0.066, 
   70.,    2.0,   0.75,  0.062,  -0.12, -0.067, -0.063,  -0.12, -0.073, 
   63.,    1.0,   0.70,  -0.10,  -0.20,  -0.29,  -0.10,  -0.10,  -0.16, 
   29.,    4.0,    0.0,    0.0,    0.0, -0.094,   0.24,   0.24,   0.18, 
   13.,    1.0,   0.70,   0.15,   0.10,   0.10,  -0.10,  -0.10,  0.091, 
   77.,    4.0,   0.18, -0.019,  -0.18,  -0.19,  0.064,  0.060,  0.022, 
   70.,    1.0,   0.70,    0.0,    0.0,  -0.19,  -0.10,  -0.10,  0.026, 
   82.,    0.0,   0.20,  0.030,  0.018, 0.0059, -0.0018, -0.012,  0.018, 
   22.,    2.0,   0.62,   0.19,    0.0,    0.0,  0.063,    0.0,  0.042, 
   82.,    5.0,    6.1,   0.19,   0.12,   0.11,   -1.8,   -2.3,   0.38, 
   13.,    0.0,   0.21,  0.062,   0.11,  0.081, -0.011, -0.021, 0.0086, 
   63.,    5.0,    3.5,   0.17,  -0.64,   0.59,   0.85,   0.35,    1.9, 
   73.,    2.0,   0.88,  -0.19,  -0.12,  -0.11,  -0.19,  -0.25,  -0.18, 
   1.0,    0.0,   0.19,  0.080,  -0.11,  0.061,  0.010, -0.00018,  0.013, 
   45.,    4.0,   0.24,   0.12,   0.37,   0.13, -0.00077, -0.038,  0.029, 
   37.,    1.0,   0.50,   0.10,   0.10,  0.097,  0.099,   0.10,  0.066, 
   87.,    3.0,    1.0, -0.015, -0.039, -0.010, -0.019, -0.019, -0.020, 
   92.,    4.0,   0.38,  0.026,  -0.21,  0.052,  -0.14,  -0.18,  -0.22, 
   81.,    0.0,  0.090,   0.15,   0.17,   0.13,   0.11,   0.10,   0.13, 
   60.,    0.0,   0.26, -0.047, -0.050,  0.070, -0.059, -0.069, -0.042, 
   20.,    5.0,    8.1,   -1.9,   -1.7,  -0.87,   -3.8,   -4.3,   -1.7, 
   52.,    1.0,   0.50, -0.050,  -0.10,  0.065,  0.099,   0.10, -0.012, 
   17.,    1.0,   0.40,  0.050,   0.10,  0.066,   0.20,   0.20,  0.056, 
   8.0,    0.0,   0.12, 0.0084,  0.048, -0.042,  0.080,  0.069,  0.058, 
   40.,    2.0,   0.62,   0.12,    0.0, -0.030,  0.063,    0.0,  0.069, 
   69.,    4.0,   0.32,  -0.16,   0.40,   0.57, -0.080,  -0.12,  -0.12, 
   30.,    1.0,   0.40,    0.0,    0.0,  0.085,   0.20,   0.20, -0.032, 
   0.0,    5.0,    5.2,  0.086,   0.27,  -0.23,  -0.88,   -1.4,   0.19, 
   19.,    5.0,    3.5,   0.35,  -0.24,  -0.60,   0.88,   0.38,  -0.25, 
   54.,    1.0,   0.50,  0.050,    0.0, 0.0068,  0.099,   0.10,  0.024, 
   59.,    2.0,   0.88,  -0.19,    0.0,  0.055,  -0.19,  -0.25,  -0.19, 
   12.,    2.0,   0.75, -0.062,  -0.12, -0.080, -0.063,  -0.12, -0.056, 
   6.0,    0.0,   0.20,   0.20,  0.028,  0.087, 0.00064, -0.0098,  0.019, 
   77.,    3.0,   0.97, 0.0020, 0.0035, 0.0040,  0.012,  0.011, 0.0055, 
   96.,    4.0,   0.62,  -0.30,  -0.23,  -0.46,  -0.38,  -0.41,  -0.34, 
   4.0,    5.0,    6.2,  -0.75,  -0.76,  -0.56,   -1.9,   -2.4,   0.25, 
   22.,    2.0,   0.62,   0.19,    0.0,    0.0,  0.063,    0.0,  0.042, 
   97.,    4.0,   0.28,  -0.15,  -0.28, -0.035, -0.035, -0.072, -0.056, 
   92.,    1.0,   0.50,   0.10,   0.10,  -0.11,  0.099,   0.10,  0.084, 
   74.,    3.0,   0.95, -0.0012,  0.015, -0.044,  0.028,  0.027,  0.020, 
   47.,    5.0,    6.2,  0.072,   -1.7,   0.11,   -1.9,   -2.4,   0.26, 
   69.,    2.0,   0.50,   0.31,   0.12,   0.14,   0.19,   0.12,   0.20, 
   84.,    1.0,   0.70, -0.050,    0.0,  -0.33,  -0.10,  -0.10,  -0.11, 
   16.,    3.0,   0.98, 0.0017, -0.024, -0.041, 0.00071,    0.0, -0.0025, 
   42.,    1.0,   0.50,   0.10,    0.0,  0.074,  0.099,   0.10,  0.050, 
   64.,    5.0,    5.5,  -0.28,  -0.27,   -1.8,   -1.2,   -1.6, -0.087, 
   8.0,    4.0,    0.0,   0.24,   0.11,   0.39,   0.24,   0.24,   0.18, 
   85.,    1.0,   0.80,  -0.10,    0.0,  0.024,  -0.20,  -0.20, -0.048, 
   91.,    3.0,   0.98, -0.0097,  0.016, 0.0068, 0.0052, 0.0045, -0.0049, 
   49.,    0.0,   0.15, -0.0034,  0.029, -0.092,  0.048,  0.037,  0.045, 
   65.,    3.0,    1.0, -0.0045,    0.0, 0.00055, -0.016, -0.017, 0.0020, 
   16.,    5.0,    3.7,   0.79,  -0.60,   0.15,   0.63,   0.12,   0.60, 
   84.,    1.0,   0.70, -0.050,    0.0,  -0.33,  -0.10,  -0.10,  -0.11, 
   93.,    3.0,   0.95,  0.022,  0.022,  0.037,  0.031,  0.030,  0.026, 
   36.,    5.0,    3.6,   0.89,  -0.46,  -0.91,   0.73,   0.23,  -0.41, 
   76.,    3.0,   0.97, -0.00075, -0.0025, 0.0014, 0.0077, 0.0070, 0.0025, 
   42.,    1.0,   0.50,   0.10,    0.0,  0.074,  0.099,   0.10,  0.050, 
   28.,    3.0,   0.97,  0.011, 0.0010,  0.014, 0.0072, 0.0065,  0.011, 
   19.,    3.0,   0.97, -0.0017,  0.012, 0.0040, 0.0067, 0.0060, 0.0023, 
   79.,    3.0,   0.95,  0.016,  0.028, 0.0065,  0.031,  0.030,  0.023, 
   21.,    3.0,   0.96,  0.012, -0.00050, -0.0052,  0.021,  0.020,  0.026, 
   42.,    5.0,    3.6,   0.78,  -0.88,  -0.34,   0.75,   0.25,  -0.38, 
   45.,    4.0,   0.24,   0.12,   0.37,   0.13, -0.00077, -0.038,  0.029, 
   86.,    4.0,    0.0,   0.32,   0.26,   0.43,   0.24,   0.24,   0.28, 
   82.,    4.0,  0.018,   0.34, -0.0048,  -0.31,   0.23,   0.22,   0.26, 
   8.0,    4.0,    0.0,   0.24,   0.11,   0.39,   0.24,   0.24,   0.18, 
   38.,    1.0,   0.50, -0.050,    0.0, 0.0038,  0.099,   0.10, -0.011, 
   2.0,    3.0,    1.0, -0.010, 0.0010, -0.0087, -0.015, -0.015, -0.0087, 
   62.,    5.0,    5.1,    1.3,    2.9,   -7.1,  -0.72,   -1.2,    1.5, 
   76.,    1.0,   0.40,   0.15,   0.10,   0.14,   0.20,   0.20,   0.14, 
   32.,    5.0,    4.5,    2.6,    1.7,    2.4,  -0.15,  -0.66,    1.8, 
   57.,    3.0,    1.0, -0.011, -0.0030, -0.00027, -0.016, -0.017, -0.014, 
   80.,    5.0,    4.8,  -0.38,  -0.33,  -0.65,  -0.50,   -1.0,  -0.51, 
   4.0,    2.0,   0.62,   0.19,  -0.12,   0.23,  0.063,    0.0,  0.043, 
   68.,    0.0,  0.092, 0.0088,  0.034,  0.061,   0.11,  0.099,  0.098, 
   85.,    4.0,    0.0,   0.36,    0.0,   0.49,   0.24,   0.24,   0.26, 
   25.,    5.0,    6.4, -0.093,    1.7,    1.2,   -2.1,   -2.6,  0.085, 
   88.,    3.0,   0.95, -0.0025, 0.0025,  0.021,  0.028,  0.027,  0.017, 
   17.,    4.0,    0.0,  0.029,   0.28,   0.30,   0.24,   0.24,   0.23, 
   7.0,    1.0,   0.70, -0.050,    0.0, -0.090,  -0.10,  -0.10, -0.053, 
   66.,    1.0,   0.70, -0.050,  -0.20,  -0.19,  -0.10,  -0.10, -0.089, 
   4.0,    5.0,    6.2,  -0.75,  -0.76,  -0.56,   -1.9,   -2.4,   0.25, 
   92.,    3.0,   0.96,  0.029,  0.031,  0.025,  0.025,  0.024,  0.024, 
   1.0,    4.0,   0.52,  -0.12,  -0.36,  -0.28,  -0.28,  -0.32,  -0.28, 
   6.0,    0.0,   0.20,   0.20,  0.028,  0.087, 0.00064, -0.0098,  0.019, 
